Date, DJIA_Close,DJIA_Change,DJIA_pct_Change, Close,NDAQ_Change,NDAQ_pct_Change
2018-02-12,24601.27,410.37,1.696381697,6981.96,107.47,0.01563316
2018-02-13,24640.45,39.18,0.159260071,7013.51,31.55,0.004518788
2018-02-14,24893.49,253.04,1.026929297,7143.62,130.11,0.018551339
2018-02-15,25200.37,306.88,1.232772102,7256.43,112.81,0.015791713
2018-02-16,25219.38,19.01,0.0754354,7239.47,-16.96,-0.002337237
2018-02-20,24964.75,-254.63,-1.009660031,7234.31,-5.16,-0.000712759
2018-02-21,24797.78,-166.97,-0.66882304,7218.23,-16.08,-0.002222741
2018-02-22,24962.48,164.7,0.664172357,7210.09,-8.14,-0.0011277
2018-02-23,25309.99,347.51,1.392129308,7337.39,127.3,0.017655813
2018-02-26,25709.27,399.28,1.577558901,7421.46,84.07,0.011457753
2018-02-27,25410.03,-299.24,-1.163938144,7330.35,-91.11,-0.01227656
2018-02-28,25029.2,-380.83,-1.498738884,7273.01,-57.34,-0.007822273
2018-03-01,24608.98,-420.22,-1.678919023,7180.56,-92.45,-0.012711381
2018-03-02,24538.06,-70.92,-0.288187483,7257.87,77.31,0.01076657
2018-03-05,24874.76,336.7,1.372154115,7330.7,72.83,0.010034624
2018-03-06,24884.12,9.36,0.037628504,7372.01,41.31,0.005635205
2018-03-07,24801.36,-82.76,-0.332581582,7396.65,24.64,0.003342372
2018-03-08,24895.21,93.85,0.378406668,7427.95,31.3,0.004231645
2018-03-09,25335.74,440.53,1.769537192,7560.81,132.86,0.017886496
2018-03-12,25178.61,-157.13,-0.620191082,7588.32,27.51,0.003638499
2018-03-13,25007.03,-171.58,-0.681451438,7511.01,-77.31,-0.010188026
2018-03-14,24758.12,-248.91,-0.995360105,7496.81,-14.2,-0.001890558
2018-03-15,24873.66,115.54,0.466675176,7481.74,-15.07,-0.002010188
2018-03-16,24946.51,72.85,0.292880099,7481.99,0.25,3.34147E-05
2018-03-19,24610.91,-335.6,-1.345278358,7344.24,-137.75,-0.018410877
2018-03-20,24727.27,116.36,0.472798446,7364.3,20.06,0.002731392
2018-03-21,24682.31,-44.96,-0.181823549,7345.29,-19.01,-0.002581372
